"","logFC","logCPM","LR","PValue","FDR"
"AT5G13730",1.19170949755322,5.85178433683513,9.79589126132954,0.00174902220063201,0.0410662610378877
"AT2G38860",-1.35712625518305,7.33237385974888,9.78717213318473,0.00175733513097582,0.0411848930881011
"AT3G07540",1.90706408973028,3.8125960572285,9.77809745359558,0.00176602957370397,0.041312010324127
"AT1G43670",1.2546898408975,7.20384631429033,9.77261794854989,0.00177130057692643,0.0413587225281602
"AT5G13330",-1.23408693055068,5.93034948840139,9.7586532877394,0.00178480607046865,0.0415971776423615
"AT5G11670",-1.22409948212139,8.82534749573531,9.73986192334408,0.00180314441772806,0.0419471828448267
"AT1G26150",1.24028022173466,8.17368147940948,9.73179174794105,0.00181107854290841,0.04198902356239
"AT5G10625",-1.37074401023414,5.48740737311269,9.73127170954236,0.00181159102608475,0.04198902356239
"AT1G64770",1.37541214100247,6.32119207031754,9.72787239206312,0.00181494457976272,0.0419897068343638
"AT1G52890",-1.17203393175395,7.49104631450275,9.72383176614739,0.00181893899332188,0.042005187136457
"AT4G32340",1.22088899521073,7.25193881141383,9.71988028624142,0.00182285389739879,0.0420187781604773
"AT1G13340",-1.50571369975933,4.95047917180709,9.68793020198006,0.00185482357575023,0.0426778349888469
"AT3G28130",1.44671797944165,4.77612083082893,9.68257101095558,0.00186024144582111,0.0427246726247495
"AT1G33240",1.16338487361979,6.56137923375975,9.67787889040696,0.00186499810994128,0.042756181714661
"AT1G32960",-1.96637740593598,3.99520038769534,9.67318979447106,0.00186976402437321,0.0427877883258739
"AT3G11340",-1.85347198926104,8.61127453005387,9.6612694289378,0.00188193533035571,0.0429884395896083
"AT3G25530",1.44571720778915,5.25687013574785,9.6304844642765,0.00191374122496856,0.0436360634545178
"AT1G45474",1.17160264762671,6.02555643346169,9.62434313048151,0.00192015113328024,0.0436570638497873
"AT5G66070",-1.27808876041483,5.88518573032661,9.62298234242503,0.00192157437464231,0.0436570638497873
"AT5G15870",-1.25613806686397,5.9204669620364,9.6062485148433,0.00193916388520311,0.0439224040618605
"AT4G37640",-1.35762546290935,5.80700814132919,9.60152117273446,0.00194416246529931,0.0439224040618605
"AT4G19530",1.61445119967371,5.13841685101548,9.59821083800565,0.00194767050932756,0.0439224040618605
"AT2G48020",1.42792997176774,4.97759236050795,9.59515849608484,0.00195091083819106,0.0439224040618605
"AT4G24015",-1.67284988384408,5.29914294148135,9.58963410544182,0.00195678936727074,0.0439224040618605
"AT4G34050",-1.24121003815458,8.14446798396161,9.58874173234487,0.00195774062878097,0.0439224040618605
"AT1G53430",-1.21989136293747,5.61830078421059,9.5879035518552,0.00195863454844446,0.0439224040618605
"AT5G02890",1.87103754458587,3.78211930100447,9.58562195167209,0.00196106997236299,0.0439224040618605
"AT2G31020",-1.57804377696026,4.3436375675663,9.57796494705684,0.00196926566930263,0.044027900769258
"AT5G47910",-1.27245662436161,5.8806431689565,9.57190898479437,0.00197577227255294,0.0440953274680012
"AT3G48520",-1.17167982468676,8.35064837048496,9.54467683278973,0.00200530129666786,0.0446754250079514
"AT1G02300",1.51442696553725,4.5458536429377,9.54020328290089,0.00201019478111641,0.0447055994279269
"AT1G63720",-1.67155027629183,4.41272451353019,9.53065374362148,0.00202068128924135,0.0448079320861549
"AT2G30424",2.27411224805933,3.52913914092599,9.5295557729454,0.00202189053903644,0.0448079320861549
"AT2G47650",-1.36331171075993,6.56980891241335,9.51555511565997,0.00203737464720395,0.0450720079570583
"AT2G28605",1.24649983852954,5.80169090261017,9.51003757005632,0.00204350978878316,0.0451286986921483
"AT3G44890",1.27651359366489,5.85200526911896,9.46260087734894,0.00209703522555278,0.0462299283929891
"AT5G06870",-1.48818406125559,9.67238377287599,9.44439460247315,0.00211795397963121,0.0466097468130687
"AT3G57330",-1.22102392771704,5.87428566004454,9.43987483627774,0.00212317983698838,0.0466434916536299
"AT4G16442",1.75258769488599,3.86453244319091,9.4361936775599,0.00212744573837324,0.0466560669568243
"AT1G13270",1.34822899247023,4.7733015983509,9.43077927628219,0.00213373600412451,0.0467129171648194
"AT5G64380",1.73754811854143,4.32717442136349,9.41311563273886,0.00215438846858567,0.0469987364683467
"AT5G38410",1.15801405398047,10.3489135933287,9.41233838739909,0.00215530187228092,0.0469987364683467
"AT5G20050",-1.3759698283824,6.35581742915592,9.40953678222007,0.00215859752516949,0.0469987364683467
"AT4G24240",-1.54419645010632,5.20837724832638,9.40692541599328,0.00216167399367554,0.0469987364683467
"AT4G14740",1.44566282959528,4.50749471116852,9.35856960545441,0.00221945288140332,0.0481720426080529
"AT3G18830",-1.52911623777895,7.61407516404372,9.34893646386747,0.00223114905807588,0.0482931990450976
"AT3G47070",1.22401249254052,8.82975570089942,9.34184698479961,0.00223979674365277,0.0482931990450976
"AT5G52310",1.2296719103875,10.8354701688285,9.34176246735404,0.00223990004212875,0.0482931990450976
"AT5G28500",1.31594885230905,8.47072380580701,9.34141292051389,0.00224032731478999,0.0482931990450976
"AT3G25920",1.24840575414507,7.78231596879886,9.33419398882613,0.00224916996958987,0.0483361171686606
"AT5G56980",-1.32224206790694,5.4959922244522,9.33354126168103,0.00224997125515931,0.0483361171686606
"AT3G50480",-1.51542213906596,9.23187885278058,9.30937124597691,0.00227984708033828,0.0488947849216183
"AT1G20190",2.2006059262453,3.62397644593286,9.30284643545771,0.00228798097021362,0.0489060895386465
"AT1G76955",1.8895845751231,4.52782108435164,9.29882412111959,0.00229300988722342,0.0489060895386465
"AT5G23210",1.49279729299128,4.64089151013299,9.29594713717873,0.00229661372713412,0.0489060895386465
"AT4G05180",1.1737271407537,9.38039718184672,9.29356953137014,0.00229959635981415,0.0489060895386465
"AT4G17560",1.29494909506096,5.78713501279642,9.29182051205995,0.00230179295870722,0.0489060895386465
"AT3G53960",-1.19428393135364,5.67597870377127,9.29037991652708,0.0023036038058498,0.0489060895386465
"AT1G48850",-1.28074572456739,7.38681298237713,9.28235656788682,0.00231371573227802,0.0490383508894898
"AT1G74790",-1.29646888450005,5.29246976027219,9.2638944619318,0.00233715513514625,0.0494521669466792
