"","logFC","logCPM","LR","PValue","FDR"
"AT5G07820",-0.3512351,3.569411,0.2371845,0.626247,0.9427664
"AT4G27540",-0.3501139,4.459079,0.2369766,0.6263983,0.9428818
"AT4G36400",-0.2152287,5.318498,0.2366778,0.6266159,0.943019
"AT5G55040",-0.1818594,6.045851,0.2366464,0.6266388,0.943019
"AT5G04160",-0.2444915,4.493632,0.2365,0.6267455,0.9430672
"AT1G69580",-0.4797702,3.635058,0.2362251,0.6269459,0.9432564
"AT5G52450",-0.2250369,6.224073,0.2359952,0.6271137,0.9433937
"AT1G25420",-0.2648219,3.826265,0.2358853,0.6271939,0.9433937
"AT4G33640",0.2217011,4.723767,0.2357931,0.6272612,0.9433937
"AT4G18100",-0.1810065,6.655522,0.2353934,0.6275532,0.9434823
"AT4G00231",0.31629,3.710611,0.2353196,0.6276072,0.9434823
"AT4G00560",0.3284944,4.883629,0.2350103,0.6278334,0.9434823
"AT5G05570",-0.2436257,4.088673,0.2349796,0.6278559,0.9434823
"AT2G13100",0.2179103,4.513731,0.2346139,0.6281236,0.9434823
"AT5G35910",-0.2139697,4.625059,0.2343195,0.6283393,0.9434823
"AT1G23950",-0.284973,3.712676,0.234192,0.6284328,0.9434823
"AT3G03340",0.2262927,5.556423,0.2339765,0.6285909,0.9434823
"AT5G25520",0.235102,4.683761,0.233879,0.6286624,0.9434823
"AT2G26280",-0.1928859,5.840007,0.2338685,0.6286701,0.9434823
"AT4G16008",-0.2021372,5.533962,0.2338679,0.6286706,0.9434823
"AT1G03210",0.2902987,4.150615,0.2337922,0.6287261,0.9434823
"AT5G04460",-0.2027505,5.125932,0.2337273,0.6287737,0.9434823
"AT1G10830",0.2072619,6.183863,0.2337228,0.6287771,0.9434823
"AT2G05520",0.1901324,13.16717,0.2336382,0.6288392,0.9434823
"AT4G14360",0.1942351,5.477473,0.2336344,0.6288419,0.9434823
"AT1G29520",0.3907202,3.229833,0.2334841,0.6289524,0.9434823
"AT1G75850",-0.2186335,4.567082,0.2333668,0.6290386,0.9434823
"AT2G27460",-0.2217544,4.428858,0.2333422,0.6290566,0.9434823
"AT1G37057",-0.8901469,2.829391,0.2331953,0.6291646,0.9434823
"AT1G56290",-0.2408877,4.126329,0.2331766,0.6291784,0.9434823
"AT3G03690",-0.2934984,4.231765,0.2331455,0.6292013,0.9434823
"AT3G05650",0.2990928,4.98474,0.2330907,0.6292416,0.9434823
"AT4G00110",-0.2786713,3.954057,0.2330565,0.6292667,0.9434823
"AT1G13460",-0.329021,3.785088,0.2328604,0.6294109,0.9434823
"AT1G12390",0.3787914,3.260478,0.2328033,0.6294529,0.9434823
"AT5G12840",-0.2564068,4.063351,0.2327388,0.6295004,0.9434823
"AT1G23020",0.1940632,5.047734,0.2323993,0.6297505,0.9434823
"AT4G39510",0.85914,2.531793,0.2323414,0.6297931,0.9434823
"AT5G47310",-0.2444545,4.476052,0.232206,0.6298929,0.9434823
"AT1G21160",0.2346362,5.080288,0.2321516,0.629933,0.9434823
"AT1G56110",0.1975077,7.467641,0.2320766,0.6299883,0.9434823
"AT5G57860",0.328588,3.425333,0.2317654,0.6302179,0.9434823
"AT4G23860",-0.3208193,3.726822,0.2316285,0.6303189,0.9434823
"AT2G22190",0.3082933,4.110503,0.231582,0.6303533,0.9434823
"AT1G70900",0.2088532,5.218178,0.2315359,0.6303873,0.9434823
"AT1G20780",-0.206179,5.507706,0.2315317,0.6303904,0.9434823
"AT4G22320",0.3404806,3.748601,0.2315301,0.6303916,0.9434823
"AT1G21590",0.2125289,5.214854,0.2314976,0.6304156,0.9434823
"AT1G71140",-0.2149537,4.537603,0.2313714,0.6305088,0.9434823
"AT1G18850",-0.3035463,3.549173,0.2313254,0.6305428,0.9434823
"AT1G12830",0.2556728,4.802005,0.2312797,0.6305766,0.9434823
"AT2G19460",-0.275989,3.85414,0.2312694,0.6305842,0.9434823
"AT1G28400",0.201641,5.767943,0.2312392,0.6306065,0.9434823
"AT1G15060",0.2537259,4.201156,0.2307889,0.6309395,0.9437964
"AT3G56400",0.2863577,8.249189,0.2307533,0.6309658,0.9437964
"AT2G21540",0.2356557,4.450571,0.2304991,0.631154,0.943966
"AT2G07781",0.4239987,4.480726,0.2303035,0.6312989,0.9439846
"AT1G73920",0.1797588,6.215538,0.2302041,0.6313725,0.9439846
"AT5G47780",-0.2234281,6.745346,0.2301797,0.6313906,0.9439846
"AT2G44090",-0.2429262,4.513543,0.2298937,0.6316027,0.94419
"AT1G07310",0.2108751,7.696342,0.2297756,0.6316902,0.9442091
"AT3G04590",-0.1903992,5.780149,0.2296228,0.6318037,0.9442447
"AT2G20490",-0.2502055,4.127564,0.2295421,0.6318636,0.9442447
"AT4G21460",-0.3683857,3.285995,0.2289546,0.6323,0.9447852
"AT5G02020",-0.3335183,4.567622,0.2288261,0.6323956,0.9448163
"AT4G02720",0.2137171,5.535219,0.228519,0.6326241,0.9450459
"AT4G01410",0.3534238,3.634827,0.2282576,0.6328188,0.9451664
"AT1G52120",1.115249,2.53967,0.2280322,0.6329868,0.9451664
"AT2G36490",0.2346321,4.702027,0.2280049,0.6330071,0.9451664
"AT3G15040",-0.2384487,4.245627,0.2279033,0.6330829,0.9451664
"AT4G38280",0.2757329,3.65248,0.227887,0.633095,0.9451664
"AT5G59640",-0.9392694,2.570805,0.2278082,0.6331538,0.9451664
"AT3G55340",-0.2653892,4.202405,0.227417,0.6334457,0.945323
"AT5G12260",-0.3003606,3.467907,0.2271954,0.6336112,0.945323
"AT4G37650",0.3299355,3.52228,0.2271536,0.6336424,0.945323
"AT1G48650",0.2660245,4.172992,0.227095,0.6336863,0.945323
"AT3G57420",-0.287098,3.985886,0.227085,0.6336937,0.945323
"AT3G14230",-0.2268131,5.808808,0.2270345,0.6337315,0.945323
"AT5G06580",-0.3207553,3.426635,0.2269366,0.6338046,0.945323
"AT1G67550",-0.1990967,4.922818,0.226783,0.6339195,0.945323
"AT1G35115",-0.3890555,3.23876,0.2267661,0.6339322,0.945323
"AT1G28200",-0.2713031,6.789145,0.2265575,0.6340882,0.945443
"AT4G21192",-0.4681387,3.004987,0.2264585,0.6341624,0.945443
"AT5G19460",-0.2822598,3.86523,0.2263188,0.634267,0.9454874
"AT2G27980",-0.2428172,4.644586,0.2261492,0.6343939,0.9455599
"AT1G77500",-0.2392997,4.496746,0.226054,0.6344653,0.9455599
"AT2G34260",-0.3806492,3.214455,0.2255274,0.6348602,0.9458121
"AT4G27970",-0.4131239,3.175619,0.2255023,0.6348791,0.9458121
"AT2G30700",0.2012831,4.96252,0.2251426,0.6351492,0.9458121
"AT5G22120",-0.3008126,3.813681,0.225026,0.6352367,0.9458121
"AT4G11090",0.2607657,4.096112,0.2249762,0.6352742,0.9458121
"AT5G11040",-0.2398205,4.666408,0.224973,0.6352766,0.9458121
"AT1G75960",-0.2855629,3.644454,0.2248373,0.6353786,0.9458121
"AT1G75630",0.2065482,5.989541,0.2247871,0.6354164,0.9458121
"AT3G20430",0.2445055,4.454509,0.224769,0.63543,0.9458121
"AT5G38460",-0.243679,4.214833,0.2247027,0.6354799,0.9458121
"AT3G20240",0.3534498,3.388242,0.2243938,0.6357123,0.9458121
"AT4G11570",0.2261947,7.103435,0.2243644,0.6357344,0.9458121
"AT3G56740",0.3161234,3.521075,0.224363,0.6357355,0.9458121
"AT2G43970",0.1935837,9.761275,0.2242634,0.6358104,0.9458121
"AT2G43330",-0.2689499,3.922772,0.2242355,0.6358315,0.9458121
"AT1G07090",-0.3679901,4.105982,0.2242089,0.6358515,0.9458121
"AT1G14590",-0.3810408,3.348651,0.2241347,0.6359074,0.9458121
"AT5G52060",-0.1900654,5.731135,0.2239622,0.6360374,0.945894
"AT4G01590",0.1878722,5.21526,0.2237028,0.6362329,0.9460735
"AT5G60340",0.2697658,3.828459,0.2235934,0.6363155,0.9460849
"AT1G06470",-0.2051409,4.853119,0.223346,0.6365022,0.9462511
"AT5G27330",0.2112212,5.588216,0.2229495,0.6368016,0.9465415
"AT1G18540",-0.1722476,6.386717,0.2228891,0.6368474,0.9465415
"AT4G21350",0.3651849,3.338941,0.2226822,0.6370038,0.9466398
"AT3G52850",-0.188286,6.841326,0.2225658,0.6370918,0.9466398
"AT5G02600",-0.2398856,5.320237,0.2223426,0.6372608,0.9466398
"AT5G48230",0.3122916,3.792462,0.2223355,0.6372661,0.9466398
"AT2G32720",0.3266433,3.358228,0.2222528,0.6373287,0.9466398
"AT3G15690",0.2227272,4.833935,0.2222072,0.6373632,0.9466398
"AT5G49650",0.1896455,5.416458,0.2221084,0.6374381,0.9466398
"AT2G26600",-0.2509284,4.35924,0.2218291,0.6376498,0.9467442
"AT1G28270",-0.8264307,2.624021,0.2217358,0.6377205,0.9467442
"AT1G50660",0.2152597,4.932892,0.2216449,0.6377894,0.9467442
"AT2G03960",-0.9356804,2.611192,0.2216198,0.6378085,0.9467442
"AT3G24460",-0.5881633,3.743736,0.2215213,0.6378832,0.9467442
"AT1G19520",-0.2337067,4.128865,0.2211384,0.6381739,0.9470644
"AT4G35860",-0.226856,6.327071,0.2209323,0.6383305,0.9471222
"AT4G01680",0.5551758,3.596268,0.2208184,0.638417,0.9471222
"AT5G54910",-0.2202554,4.428507,0.2207912,0.6384377,0.9471222
"AT1G47240",-0.2962914,3.660741,0.2205735,0.6386033,0.9471722
"AT2G21950",0.2080152,5.267763,0.2205497,0.6386214,0.9471722
"AT4G19500",-0.2679447,3.743086,0.2200836,0.6389762,0.9475719
"AT5G50230",-0.2861857,3.876206,0.2199016,0.6391149,0.9475719
"AT5G59290",-0.1785742,5.543944,0.2199002,0.639116,0.9475719
"AT4G35890",-0.1729533,6.412515,0.2195729,0.6393655,0.9475748
"AT5G42970",-0.2319449,4.307744,0.2194751,0.6394402,0.9475748
"AT5G24650",0.1996972,5.810969,0.2192278,0.6396289,0.9475748
"AT4G21470",-0.2597906,4.043564,0.2191824,0.6396636,0.9475748
"AT3G46510",0.196152,5.40109,0.2191238,0.6397083,0.9475748
"AT1G08760",-0.2608356,3.860955,0.2189911,0.6398097,0.9475748
"AT2G41170",-0.254342,3.970683,0.2188141,0.639945,0.9475748
"AT1G68300",-0.210009,4.891966,0.2187972,0.6399579,0.9475748
"AT4G08460",0.2078414,5.541612,0.2187547,0.6399904,0.9475748
"AT1G25275",-0.2467269,5.658932,0.2187211,0.6400161,0.9475748
"AT2G29970",0.2565684,5.204186,0.2186998,0.6400324,0.9475748
"AT1G60780",-0.1773624,5.697165,0.2186159,0.6400965,0.9475748
"AT5G63680",-0.2074268,4.756401,0.2185273,0.6401643,0.9475748
"AT4G02405",-0.2693295,4.531579,0.218451,0.6402228,0.9475748
"AT5G54830",0.4118507,6.135575,0.2184004,0.6402614,0.9475748
"AT2G45690",0.2864279,3.590871,0.218036,0.6405405,0.9475748
"AT5G42920",0.2451566,4.060557,0.2179119,0.6406356,0.9475748
"AT3G58180",-0.3194918,3.375046,0.2177241,0.6407795,0.9475748
"AT3G51620",-0.2326321,4.304827,0.2176946,0.6408022,0.9475748
"AT4G15470",-0.2106965,7.83451,0.2175557,0.6409087,0.9475748
"AT3G47300",-0.4230779,3.158288,0.2174174,0.6410148,0.9475748
"AT3G19540",-0.2412088,4.324589,0.2173438,0.6410713,0.9475748
"AT2G47900",0.2232041,4.995312,0.2172935,0.6411099,0.9475748
"AT2G19790",0.1915676,5.909608,0.2172899,0.6411127,0.9475748
"AT3G04400",-0.2195583,7.262765,0.2171918,0.641188,0.9475748
"AT4G32940",0.1830454,7.831275,0.2171601,0.6412123,0.9475748
"AT4G32070",-0.1791627,6.323922,0.217109,0.6412516,0.9475748
"AT2G22400",0.2059683,5.278708,0.2170617,0.6412879,0.9475748
"AT5G10450",0.1841593,8.091202,0.2170282,0.6413137,0.9475748
"AT4G35940",-0.3684348,3.234373,0.2169571,0.6413683,0.9475748
"AT1G71360",0.2239485,4.446326,0.2164512,0.6417573,0.9479136
"AT3G20810",-0.2317855,4.521257,0.2163613,0.6418265,0.9479136
"AT4G26310",-0.258221,3.916706,0.2162629,0.6419023,0.9479136
"AT4G20380",-0.1880383,5.017893,0.2161779,0.6419677,0.9479136
"AT1G06650",-0.2425796,7.093021,0.2160439,0.642071,0.9479136
"AT5G20810",-0.4999467,4.26023,0.2158857,0.6421928,0.9479136
"AT2G37620",-0.1797837,5.224051,0.2157252,0.6423166,0.9479136
"AT5G10010",-0.1757884,5.820376,0.2156414,0.6423812,0.9479136
"AT1G07080",0.1885319,7.323155,0.215579,0.6424294,0.9479136
"AT5G42390",0.1721886,7.03637,0.2155239,0.6424718,0.9479136
"AT4G14160",-0.1750144,5.917962,0.2152827,0.642658,0.9479136
"AT5G62130",-0.2757082,3.715171,0.2152269,0.6427011,0.9479136
"AT1G33260",0.2305602,4.789793,0.2149795,0.6428922,0.9479136
"AT5G09330",-0.1900835,6.225007,0.2148796,0.6429694,0.9479136
"AT1G09590",-0.1700685,6.568245,0.2148319,0.6430063,0.9479136
"AT1G60200",0.1759804,7.096429,0.2146473,0.6431491,0.9479136
"AT1G21790",0.2600192,3.921454,0.2146009,0.6431849,0.9479136
"AT5G43500",0.3411174,3.366669,0.2145977,0.6431874,0.9479136
"AT4G04970",0.2853421,3.540664,0.2145353,0.6432357,0.9479136
"AT3G04920",-0.191029,5.562824,0.2143947,0.6433445,0.9479136
"AT5G57565",0.3085174,3.783327,0.2142836,0.6434305,0.9479136
"AT4G25390",-0.2190133,5.566789,0.2142559,0.643452,0.9479136
"AT4G36120",0.7381228,2.884293,0.2142391,0.643465,0.9479136
"AT5G01750",-0.2064026,7.909922,0.2142108,0.6434868,0.9479136
"AT1G71110",-0.3103596,4.181142,0.2139682,0.6436748,0.9479136
"AT3G18100",-0.3571048,3.291095,0.213935,0.6437005,0.9479136
"AT3G18190",0.1932369,4.908981,0.2138761,0.6437462,0.9479136
"AT2G40490",0.2526316,7.192796,0.2135973,0.6439624,0.9479136
"AT5G19430",0.285193,4.261415,0.2135002,0.6440377,0.9479136
"AT2G37840",-0.2387578,4.12462,0.2133418,0.6441606,0.9479136
"AT1G73325",0.402558,4.066791,0.2132634,0.6442216,0.9479136
"AT5G16110",0.1869419,6.691023,0.2132119,0.6442615,0.9479136
"AT1G06870",-0.2413252,4.279408,0.213197,0.6442731,0.9479136
"AT1G08010",0.2206411,4.373568,0.2131483,0.6443109,0.9479136
"AT1G76590",-0.1765784,6.046918,0.2130595,0.6443799,0.9479136
"AT3G11270",-0.2207586,4.295954,0.2128709,0.6445265,0.9479136
"AT5G13310",-0.287995,3.959747,0.2128274,0.6445603,0.9479136
"AT1G50620",-0.3174681,3.36431,0.2128233,0.6445635,0.9479136
"AT3G51400",0.3281352,3.410936,0.2127796,0.6445974,0.9479136
"AT2G43060",0.2111086,4.689051,0.2124754,0.6448341,0.9479136
"AT4G20300",0.1789552,5.35295,0.2123396,0.6449398,0.9479136
"AT2G38660",0.3143381,3.404306,0.2122413,0.6450164,0.9479136
"AT3G11810",0.2179972,6.194726,0.2120608,0.6451569,0.9479136
"AT4G34310",-0.2985021,3.879932,0.2119411,0.6452503,0.9479136
"AT3G22530",-0.2186993,4.691934,0.2119266,0.6452616,0.9479136
"AT1G26920",0.2075874,6.872708,0.2118123,0.6453506,0.9479136
"AT4G04885",0.2499204,3.823488,0.2117824,0.645374,0.9479136
"AT5G23250",-0.2449881,4.602777,0.2117592,0.645392,0.9479136
"AT1G18500",-0.1765739,6.884202,0.2116853,0.6454497,0.9479136
"AT3G06940",-0.3055659,3.443065,0.2114618,0.6456241,0.9479136
"AT2G07400",-0.5693382,4.365622,0.2114518,0.6456319,0.9479136
"AT2G30590",0.2098877,5.082309,0.2113631,0.6457011,0.9479136
"AT5G52020",-0.5369519,3.938367,0.2111681,0.6458534,0.9479136
"AT5G16450",-0.2611914,5.005714,0.2110149,0.6459731,0.9479136
"AT5G10360",0.1933165,7.231099,0.2109974,0.6459868,0.9479136
"AT1G05570",-0.2160036,4.820061,0.2109217,0.6460459,0.9479136
"AT4G00040",0.2813424,3.602435,0.2107742,0.6461613,0.9479136
"AT3G04560",-0.3004747,3.519421,0.2106838,0.646232,0.9479136
"AT4G25320",0.327415,4.889046,0.2105953,0.6463012,0.9479136
"AT5G15270",-0.2410032,4.037011,0.2105596,0.6463292,0.9479136
"AT1G01350",0.2647853,3.803035,0.2103801,0.6464696,0.9479136
"AT3G63110",-0.2509911,4.28871,0.2102711,0.646555,0.9479136
"AT5G17010",0.2085365,4.849427,0.2101112,0.6466803,0.9479136
"AT1G79560",0.2601768,4.421396,0.2099311,0.6468214,0.9479136
"AT3G20630",-0.1850178,5.135088,0.2099152,0.6468339,0.9479136
"AT1G11190",-0.6208159,2.949999,0.2098651,0.6468731,0.9479136
"AT5G09820",0.376906,3.414555,0.2098469,0.6468874,0.9479136
"AT5G15530",-0.506345,3.242466,0.2098209,0.6469078,0.9479136
"AT3G52660",0.1949218,4.7617,0.2097843,0.6469365,0.9479136
"AT3G01080",-0.4043706,3.384774,0.2097285,0.6469803,0.9479136
"AT5G45040",0.4407357,3.234274,0.2097265,0.6469819,0.9479136
"AT2G17840",0.1974,8.781506,0.2097026,0.6470006,0.9479136
"AT3G27280",-0.2360048,5.015825,0.2095452,0.6471241,0.9479182
"AT5G34853",-0.2330419,4.19216,0.2094302,0.6472143,0.9479182
"AT1G30835",-0.2609755,4.478068,0.2093746,0.647258,0.9479182
"AT2G38670",0.1735598,5.624458,0.2091046,0.6474701,0.9479182
"AT2G29700",0.1972701,6.260439,0.209023,0.6475342,0.9479182
"AT5G11270",0.2276932,4.323897,0.2090089,0.6475453,0.9479182
"AT4G38790",-0.2309548,4.154978,0.2089608,0.6475831,0.9479182
"AT3G13410",0.1656726,6.897722,0.208896,0.6476341,0.9479182
"AT1G31500",0.2565608,3.77122,0.2085969,0.6478694,0.9479182
"AT2G24500",-0.1785412,5.467577,0.2083472,0.6480659,0.9479182
"AT1G54290",0.1834356,5.022977,0.2081666,0.6482082,0.9479182
"AT5G47070",0.2466685,4.438631,0.2081108,0.6482522,0.9479182
"AT3G02560",0.1792462,5.249793,0.2081105,0.6482524,0.9479182
"AT3G61850",0.2928037,3.919218,0.2081009,0.64826,0.9479182
"AT2G45810",0.2035855,5.22728,0.208005,0.6483356,0.9479182
"AT4G35335",0.2592274,3.979682,0.2079804,0.648355,0.9479182
"AT1G22710",-0.1768757,7.073251,0.2078541,0.6484546,0.9479182
"AT5G10710",-0.4735162,2.972892,0.2078172,0.6484837,0.9479182
"AT1G80670",-0.2331253,5.081551,0.2078137,0.6484864,0.9479182
"AT1G10370",0.189024,7.525646,0.2077504,0.6485364,0.9479182
"AT1G65700",0.2772071,4.121685,0.2076956,0.6485796,0.9479182
"AT1G18800",0.2456521,4.69216,0.2074853,0.6487456,0.9479866
"AT3G48740",-0.1723814,6.921034,0.2074042,0.6488096,0.9479866
"AT3G20270",0.340439,3.324128,0.2073512,0.6488515,0.9479866
"AT4G03180",-0.1834744,5.473537,0.2070572,0.6490838,0.9481931
"AT4G23200",0.2537708,3.789269,0.2069814,0.6491437,0.9481931
"AT1G74910",0.1718494,5.725297,0.2068874,0.649218,0.9481931
"AT5G27860",0.2405183,5.407547,0.2066117,0.6494362,0.948376
"AT3G06810",-0.1790865,5.940917,0.2065394,0.6494934,0.948376
"AT4G02400",-0.2546249,4.221083,0.2062217,0.6497451,0.9486338
"AT3G27960",-0.2144026,5.836173,0.2059537,0.6499575,0.9488343
"AT4G20440",-0.241276,4.868755,0.2058285,0.6500568,0.9488696
"AT1G50920",-0.1830911,6.146939,0.205679,0.6501755,0.9489332
"AT1G15400",-0.2312801,4.067399,0.2054509,0.6503565,0.9490632
"AT1G10890",0.2129183,6.903354,0.2053223,0.6504587,0.9490632
"AT3G29670",0.2928726,3.496479,0.2052829,0.65049,0.9490632
"AT1G09645",-0.2474914,4.274376,0.2051864,0.6505667,0.9490656
"AT4G18205",-0.2299668,5.055829,0.2050485,0.6506763,0.9491159
"AT4G37130",0.2014323,4.814408,0.2048614,0.6508251,0.9491234
"AT5G44250",0.2034796,4.683825,0.2046927,0.6509594,0.9491234
"AT3G56850",-0.3253722,3.388416,0.2045614,0.651064,0.9491234
"AT2G47610",0.162488,6.761371,0.2044361,0.6511637,0.9491234
"AT5G57630",-0.1789938,6.801195,0.2044276,0.6511705,0.9491234
"AT5G28060",0.1906273,5.818812,0.20431,0.6512642,0.9491234
"AT2G28790",0.2912928,3.825143,0.2042187,0.651337,0.9491234
"AT1G49670",-0.1764307,5.518357,0.2041974,0.651354,0.9491234
"AT3G56020",0.2696686,7.052498,0.2041405,0.6513993,0.9491234
"AT4G12040",-0.1944841,5.15442,0.2040984,0.6514328,0.9491234
"AT5G55290",-0.193104,5.252646,0.2039165,0.651578,0.9492253
"AT3G54740",-0.4658134,2.984753,0.2036686,0.6517758,0.9492301
"AT2G33600",-0.2212374,4.20829,0.2035401,0.6518784,0.9492301
"AT5G16050",-0.1761354,6.361763,0.2034605,0.651942,0.9492301
"AT1G75660",-0.1908378,4.998904,0.2033397,0.6520385,0.9492301
"AT5G37770",0.2172479,5.350179,0.2032694,0.6520947,0.9492301
"AT3G07610",0.2184598,4.40352,0.2030584,0.6522635,0.9492301
"AT3G24080",0.1927637,7.845117,0.2030169,0.6522966,0.9492301
"AT4G13050",-0.221231,4.409059,0.2029574,0.6523443,0.9492301
"AT4G19200",0.1763547,8.45096,0.2028823,0.6524043,0.9492301
"AT4G19450",-0.2000419,5.728303,0.2027711,0.6524934,0.9492301
"AT1G21780",-0.2124324,5.308678,0.2027509,0.6525095,0.9492301
"AT2G18220",0.2255539,4.771005,0.2027473,0.6525124,0.9492301
"AT1G22570",0.1830684,4.966982,0.2026902,0.6525581,0.9492301
"AT2G43810",-0.2836489,3.638884,0.2025681,0.6526559,0.949263
"AT5G04740",-0.1808519,5.597774,0.2023758,0.65281,0.949309
"AT4G25100",0.2491856,8.970846,0.2022049,0.652947,0.949309
"AT5G43760",0.1812188,8.122781,0.2021138,0.65302,0.949309
"AT3G51390",-0.2548485,3.777924,0.2020005,0.6531109,0.949309
"AT1G05840",-0.2322126,4.178352,0.2019831,0.6531249,0.949309
"AT5G50780",-0.2364447,3.914392,0.2019541,0.6531481,0.949309
"AT3G07020",-0.2583026,3.986025,0.2016807,0.6533676,0.949309
"AT3G58610",0.1647403,6.520799,0.201566,0.6534598,0.949309
"AT4G18210",-0.2399799,4.204415,0.2014233,0.6535745,0.949309
"AT5G19300",0.2536562,3.851505,0.2012306,0.6537293,0.949309
"AT2G16950",-0.1825842,5.540846,0.2011313,0.6538093,0.949309
"AT5G08060",-0.2264344,6.619832,0.2011273,0.6538124,0.949309
"AT1G44790",-0.2106612,4.706126,0.2010942,0.6538391,0.949309
"AT5G04290",0.1744994,6.977975,0.2010107,0.6539063,0.949309
"AT1G72510",0.1798008,5.969584,0.2009872,0.6539252,0.949309
"AT2G30050",-0.2273075,5.530706,0.2009627,0.6539449,0.949309
"AT1G60610",0.3285616,4.132092,0.2008947,0.6539996,0.949309
"AT4G18160",0.2792408,3.52806,0.2007884,0.6540853,0.949309
"AT3G59770",-0.2025603,4.808931,0.2006523,0.6541948,0.949309
"AT5G63840",-0.1907999,5.548826,0.200574,0.6542579,0.949309
"AT3G54580",0.3896608,4.892671,0.2004782,0.6543351,0.949309
"AT5G19220",-0.1745218,7.336739,0.2004711,0.6543409,0.949309
"AT4G11010",-0.1734037,6.363605,0.2002509,0.6545184,0.9494575
"AT3G11940",-0.1911003,6.946139,0.200099,0.6546409,0.9495073
"AT3G09760",0.3096804,3.40545,0.2000221,0.654703,0.9495073
"AT3G23570",-0.1764666,5.592912,0.1999099,0.6547935,0.9495296
"AT1G52140",-0.3048825,3.55563,0.1996575,0.6549974,0.9495826
"AT1G20920",0.1828706,7.79458,0.1996336,0.6550168,0.9495826
"AT3G25717",0.7105245,2.557163,0.1995855,0.6550557,0.9495826
"AT2G43950",-0.1851035,6.645121,0.1993721,0.6552281,0.949685
"AT4G13030",-0.4712057,3.999719,0.1993121,0.6552766,0.949685
"AT2G41140",-0.208546,4.472711,0.1990741,0.6554693,0.9498148
"AT5G54430",-0.1739015,7.438182,0.1990156,0.6555166,0.9498148
"AT5G53300",-0.1728903,8.457759,0.1985834,0.6558667,0.9502131
"AT3G11397",-0.2175098,4.664186,0.1983379,0.6560658,0.9503089
"AT1G10670",0.1661399,5.81319,0.1983163,0.6560833,0.9503089
"AT2G25070",0.2169902,4.665813,0.1977346,0.6565557,0.9506703
"AT1G53440",-0.2564328,4.103274,0.1976161,0.656652,0.9506703
"AT2G25310",0.2205709,4.422004,0.1975331,0.6567195,0.9506703
"AT5G46550",-0.3066549,3.433425,0.1975214,0.656729,0.9506703
"AT1G28120",0.1969538,4.569289,0.1973715,0.6568509,0.9506703
"AT1G07530",-0.1704539,5.270041,0.1972615,0.6569404,0.9506703
"AT3G56760",0.2324836,4.025382,0.1971882,0.6570001,0.9506703
"AT5G05450",-0.1887351,4.911749,0.1971539,0.657028,0.9506703
"AT5G19150",0.3238972,3.527249,0.1971246,0.6570518,0.9506703
"AT1G21060",0.2476851,4.093516,0.1970718,0.6570949,0.9506703
"AT4G25880",-0.1982563,5.630574,0.196895,0.6572389,0.9506703
"AT3G08550",-0.1918221,4.92688,0.1968853,0.6572468,0.9506703
"AT2G47310",-0.2867442,3.528054,0.1968063,0.6573112,0.9506703
"AT1G79470",-0.2682305,3.513914,0.1966631,0.6574279,0.9506821
"AT4G30100",-0.1772386,5.494116,0.1966117,0.6574698,0.9506821
"AT3G07650",-0.1634298,6.01776,0.1964891,0.6575698,0.9507174
"AT4G30200",-0.2037264,4.395783,0.1963198,0.6577079,0.9507174
"AT2G48100",-0.2163032,4.53679,0.196305,0.6577201,0.9507174
"AT5G57300",0.2763089,3.53345,0.1957056,0.6582097,0.9513163
"AT1G30810",-0.2349007,4.600106,0.195605,0.658292,0.9513264
"AT2G42610",0.3477218,3.271951,0.1955071,0.6583721,0.9513333
"AT5G17640",-0.2255565,4.527384,0.1953671,0.6584867,0.9513901
"AT2G21270",0.1863418,5.264582,0.1952724,0.6585642,0.9513933
"AT2G26690",-0.1886069,5.258623,0.1951017,0.658704,0.9514008
"AT4G29790",-0.20196,4.497359,0.1950229,0.6587686,0.9514008
"AT3G54360",0.1636833,6.594816,0.1949902,0.6587953,0.9514008
"AT5G13030",-0.1898817,7.328763,0.1943201,0.6593451,0.951619
"AT1G35670",-0.2861509,3.466773,0.1942909,0.6593691,0.951619
"AT1G68980",0.2647154,3.723961,0.1942337,0.6594161,0.951619
"AT3G19670",0.1859638,5.20196,0.19422,0.6594273,0.951619
"AT5G35320",0.2361276,3.931854,0.1941859,0.6594553,0.951619
"AT1G09760",0.2639275,3.924846,0.1941018,0.6595244,0.951619
"AT1G21690",0.3284764,4.233914,0.1940817,0.6595409,0.951619
"AT1G20990",0.6047199,2.965749,0.1940718,0.6595491,0.951619
"AT3G03305",-0.2259786,4.127042,0.1939772,0.6596269,0.9516225
"AT5G19540",0.1654893,7.000409,0.1936339,0.6599092,0.9516523
"AT2G19480",0.182254,8.420127,0.1935033,0.6600167,0.9516523
"AT5G44860",-0.1831419,5.846259,0.1934972,0.6600217,0.9516523
"AT4G19830",0.2481896,4.288526,0.1934158,0.6600888,0.9516523
"AT3G57170",0.2260584,4.126628,0.1932621,0.6602153,0.9516523
"AT3G57220",-0.27071,3.51246,0.1932324,0.6602398,0.9516523
"AT3G22520",0.2413435,4.11272,0.1931216,0.6603311,0.9516523
"AT5G49510",0.3084494,3.646935,0.1930797,0.6603657,0.9516523
"AT2G45380",0.2838122,4.103226,0.1928539,0.6605519,0.9516523
"AT1G75330",0.2166844,7.115769,0.192827,0.6605741,0.9516523
